station,date,lon,lat,tmpf,relh,sped,p01i,vsby
jrb,3/21/2019,-74.009,40.7012,57,69.52,5.75,0,3.5
jrb,3/21/2019,-74.009,40.7012,43,88.71,6.9,t,3
jrb,3/21/2019,-74.009,40.7012,57,69.52,9.2,0,3.5
jrb,3/21/2019,-74.009,40.7012,57,69.52,10.35,0,3.5
jrb,3/21/2019,-74.009,40.7012,57,69.52,9.2,0,4
jrb,3/21/2019,-74.009,40.7012,42.8,86.99,8.05,0.01,5
jrb,3/21/2019,-74.009,40.7012,57,69.52,8.05,0.01,5
jrb,3/21/2019,-74.009,40.7012,57,69.52,8.05,0.01,6
nyc,3/21/2019,-73.9693,40.779,42,88.67,4.6,0.02,3
jrb,3/21/2019,-74.009,40.7012,57,69.52,8.05,0.01,8
jrb,3/21/2019,-74.009,40.7012,57,69.52,9.2,0.01,9
jrb,3/21/2019,-74.009,40.7012,57,69.52,10.35,0.01,10
nyc,3/21/2019,-73.9693,40.779,42,91.84,3.45,0.03,4
jrb,3/21/2019,-74.009,40.7012,57,69.52,11.5,0.01,10
nyc,3/21/2019,-73.9693,40.779,43,88.71,6.9,0.03,4
jrb,3/21/2019,-74.009,40.7012,57,69.52,9.2,0.01,10
jrb,3/21/2019,-74.009,40.7012,44,88.77,8.05,0.01,10
jrb,3/21/2019,-74.009,40.7012,57,69.52,11.5,0,10
jrb,3/21/2019,-74.009,40.7012,57,69.52,12.65,0,10
jrb,3/21/2019,-74.009,40.7012,57,69.52,11.5,0,9
nyc,3/21/2019,-73.9693,40.779,43,88.71,6.9,0.01,6
jrb,3/21/2019,-74.009,40.7012,57,69.52,10.35,0.01,8
jrb,3/21/2019,-74.009,40.7012,44,92.62,10.35,0.01,8
jrb,3/21/2019,-74.009,40.7012,57,69.52,10.35,0,6
jrb,3/21/2019,-74.009,40.7012,57,69.52,10.35,0,5
jrb,3/21/2019,-74.009,40.7012,57,69.52,11.5,0.01,5
jrb,3/21/2019,-74.009,40.7012,57,69.52,11.5,0.02,6
jrb,3/21/2019,-74.009,40.7012,57,69.52,10.35,0.02,9
nyc,3/21/2019,-73.9693,40.779,44,85.06,4.6,0.01,3
jrb,3/21/2019,-74.009,40.7012,57,69.52,12.65,0.02,8
jrb,3/21/2019,-74.009,40.7012,57,69.52,12.65,0.03,7
jrb,3/21/2019,-74.009,40.7012,57,69.52,12.65,0.03,8
jrb,3/21/2019,-74.009,40.7012,57,69.52,12.65,0.03,10
jrb,3/21/2019,-74.009,40.7012,57,69.52,11.5,0.03,10
nyc,3/21/2019,-73.9693,40.779,44,92.62,3.45,0.02,4
jrb,3/21/2019,-74.009,40.7012,57,69.52,10.35,0.03,10
jrb,3/21/2019,-74.009,40.7012,45,92.65,11.5,0.03,10
jrb,3/21/2019,-74.009,40.7012,57,69.52,12.65,0.01,10
jrb,3/21/2019,-74.009,40.7012,57,69.52,11.5,0.01,9
jrb,3/21/2019,-74.009,40.7012,57,69.52,11.5,0.01,8
jrb,3/21/2019,-74.009,40.7012,57,69.52,14.95,0.01,8
jrb,3/21/2019,-74.009,40.7012,57,69.52,11.5,0.02,10
jrb,3/21/2019,-74.009,40.7012,57,69.52,12.65,0.02,10
jrb,3/21/2019,-74.009,40.7012,57,69.52,12.65,0.02,9
nyc,3/21/2019,-73.9693,40.779,45,89.5,5.75,0.03,6
jrb,3/21/2019,-74.009,40.7012,57,69.52,11.5,0.02,9
jrb,3/21/2019,-74.009,40.7012,45,92.65,11.5,0.02,9
jrb,3/21/2019,-74.009,40.7012,57,69.52,12.65,0,9
jrb,3/21/2019,-74.009,40.7012,57,69.52,12.65,0.01,8
jrb,3/21/2019,-74.009,40.7012,57,69.52,12.65,0.01,7
jrb,3/21/2019,-74.009,40.7012,57,69.52,11.5,0.01,7
nyc,3/21/2019,-73.9693,40.779,45,89.5,5.75,0.02,5
jrb,3/21/2019,-74.009,40.7012,46,89.2,11.5,0.02,10
nyc,3/21/2019,-73.9693,40.779,46,86.16,11.5,t,9
nyc,3/21/2019,-73.9693,40.779,44.6,93.35,5.75,0.01,3
nyc,3/21/2019,-73.9693,40.779,45,89.5,6.9,0.01,3
jrb,3/21/2019,-74.009,40.7012,47,89.92,14.95,t,10
jrb,3/21/2019,-74.009,40.7012,57,69.52,14.95,0,9
jrb,3/21/2019,-74.009,40.7012,57,69.52,14.95,0.01,7
jrb,3/21/2019,-74.009,40.7012,57,69.52,14.95,0.01,10
jrb,3/21/2019,-74.009,40.7012,46.4,87.19,14.95,0.01,10
jrb,3/21/2019,-74.009,40.7012,57,69.52,16.1,0.01,10
nyc,3/21/2019,-73.9693,40.779,46,86.16,9.2,0.03,8
jrb,3/21/2019,-74.009,40.7012,47,86.21,13.8,0.01,10
jrb,3/21/2019,-74.009,40.7012,46.4,87.19,14.95,t,10
jrb,3/21/2019,-74.009,40.7012,57,69.52,18.4,0,10
jrb,3/21/2019,-74.009,40.7012,46.4,87.19,17.25,t,10
jrb,3/21/2019,-74.009,40.7012,57,69.52,16.1,0,10
jrb,3/21/2019,-74.009,40.7012,57,69.52,17.25,0,10
nyc,3/21/2019,-73.9693,40.779,45,85.77,6.9,0.01,7
jrb,3/21/2019,-74.009,40.7012,57,69.52,14.95,0,10
nyc,3/21/2019,-73.9693,40.779,45,85.77,5.75,0.01,6
jrb,3/21/2019,-74.009,40.7012,47,83.28,13.8,t,10
jrb,3/21/2019,-74.009,40.7012,57,69.52,12.65,0.01,6
jrb,3/21/2019,-74.009,40.7012,57,69.52,16.1,0.01,7
jrb,3/21/2019,-74.009,40.7012,46.4,87.19,16.1,0.02,9
jrb,3/21/2019,-74.009,40.7012,57,69.52,17.25,0.02,6
jrb,3/21/2019,-74.009,40.7012,57,69.52,16.1,0.03,6
jrb,3/21/2019,-74.009,40.7012,46.4,87.19,16.1,0.03,6
nyc,3/21/2019,-73.9693,40.779,44.6,93.35,6.9,0.05,2.5
jrb,3/21/2019,-74.009,40.7012,57,69.52,17.25,0.03,6
nyc,3/21/2019,-73.9693,40.779,45,89.5,9.2,0.05,2.5
jrb,3/21/2019,-74.009,40.7012,57,69.52,14.95,0.03,6
jrb,3/21/2019,-74.009,40.7012,47,86.21,14.95,0.03,6
nyc,3/21/2019,-73.9693,40.779,44,92.62,8.05,0.02,2.5
jrb,3/21/2019,-74.009,40.7012,57,69.52,12.65,0.01,9
nyc,3/21/2019,-73.9693,40.779,44,92.62,10.35,0.03,4
nyc,3/21/2019,-73.9693,40.779,43,92.58,8.05,0.03,7
jrb,3/21/2019,-74.009,40.7012,57,69.52,16.1,0.02,7
nyc,3/21/2019,-73.9693,40.779,43,92.58,9.2,0.03,4
jrb,3/21/2019,-74.009,40.7012,57,69.52,14.95,0.02,5
jrb,3/21/2019,-74.009,40.7012,57,69.52,17.25,0.03,5
jrb,3/21/2019,-74.009,40.7012,57,69.52,16.1,0.04,5
jrb,3/21/2019,-74.009,40.7012,44.6,93.35,14.95,0.04,5
nyc,3/21/2019,-73.9693,40.779,42,88.67,13.8,0.05,3
jrb,3/21/2019,-74.009,40.7012,57,69.52,14.95,0.04,5
jrb,3/21/2019,-74.009,40.7012,45,89.5,13.8,0.04,5
jrb,3/21/2019,-74.009,40.7012,57,69.52,14.95,0.01,6
nyc,3/21/2019,-73.9693,40.779,42,91.84,10.35,0.02,2.5
nyc,3/21/2019,-73.9693,40.779,42,91.84,6.9,0.04,2.5
jrb,3/21/2019,-74.009,40.7012,44.6,93.35,14.95,0.01,8
nyc,3/21/2019,-73.9693,40.779,57,69.52,6.9,0.04,3
jrb,3/21/2019,-74.009,40.7012,57,69.52,17.25,0.02,7
nyc,3/21/2019,-73.9693,40.779,57,69.52,8.05,0.05,2.5
jrb,3/21/2019,-74.009,40.7012,57,69.52,17.25,0.02,8
jrb,3/21/2019,-74.009,40.7012,57,69.52,16.1,0.02,10
nyc,3/21/2019,-73.9693,40.779,43,88.71,12.65,0.06,4
jrb,3/21/2019,-74.009,40.7012,57,69.52,14.95,0.02,8
nyc,3/21/2019,-73.9693,40.779,43,88.71,8.05,0.08,4
jrb,3/21/2019,-74.009,40.7012,57,69.52,18.4,0.02,8
jrb,3/21/2019,-74.009,40.7012,45,89.5,17.25,0.02,9
jrb,3/21/2019,-74.009,40.7012,57,69.52,20.7,0,10
jrb,3/21/2019,-74.009,40.7012,57,69.52,19.55,0,10
nyc,3/21/2019,-73.9693,40.779,42,88.67,10.35,0,9
nyc,3/21/2019,-73.9693,40.779,41,88.62,11.5,0,9
jrb,3/21/2019,-74.009,40.7012,43,88.71,17.25,t,10
jrb,3/22/2019,-74.009,40.7012,57,69.52,18.4,0,10
jrb,3/22/2019,-74.009,40.7012,57,69.52,17.25,0,10
jrb,3/22/2019,-74.009,40.7012,57,69.52,19.55,0,10
jrb,3/22/2019,-74.009,40.7012,42.8,86.99,17.25,0,10
jrb,3/22/2019,-74.009,40.7012,57,69.52,12.65,0,10
jrb,3/22/2019,-74.009,40.7012,57,69.52,16.1,0,9
jrb,3/22/2019,-74.009,40.7012,57,69.52,12.65,0,8
jrb,3/22/2019,-74.009,40.7012,42.8,86.99,11.5,t,8
jrb,3/22/2019,-74.009,40.7012,57,69.52,12.65,0,7
jrb,3/22/2019,-74.009,40.7012,57,69.52,14.95,0.01,7
jrb,3/22/2019,-74.009,40.7012,57,69.52,16.1,0.01,7
nyc,3/22/2019,-73.9693,40.779,41,88.62,14.95,0,5
jrb,3/22/2019,-74.009,40.7012,57,69.52,12.65,0.01,7
jrb,3/22/2019,-74.009,40.7012,42,92.55,13.8,0.01,7
jrb,3/22/2019,-74.009,40.7012,57,69.52,16.1,0.01,5
jrb,3/22/2019,-74.009,40.7012,57,69.52,17.25,0.03,4
jrb,3/22/2019,-74.009,40.7012,57,69.52,18.4,0.04,4
jrb,3/22/2019,-74.009,40.7012,57,69.52,17.25,0.04,5
jrb,3/22/2019,-74.009,40.7012,42.8,86.99,14.95,0.04,6
jrb,3/22/2019,-74.009,40.7012,57,69.52,14.95,0.05,6
jrb,3/22/2019,-74.009,40.7012,57,69.52,14.95,0.05,9
jrb,3/22/2019,-74.009,40.7012,57,69.52,14.95,0.05,10
jrb,3/22/2019,-74.009,40.7012,57,69.52,18.4,0.05,10
jrb,3/22/2019,-74.009,40.7012,57,69.52,16.1,0.05,10
jrb,3/22/2019,-74.009,40.7012,42.8,86.99,13.8,0.05,10
jrb,3/22/2019,-74.009,40.7012,57,69.52,12.65,0.05,10
nyc,3/22/2019,-73.9693,40.779,41,92.52,8.05,0.04,7
jrb,3/22/2019,-74.009,40.7012,57,69.52,16.1,0.06,8
jrb,3/22/2019,-74.009,40.7012,42,91.84,14.95,0.06,7
jrb,3/22/2019,-74.009,40.7012,57,69.52,16.1,0.02,5
jrb,3/22/2019,-74.009,40.7012,42.8,86.99,17.25,0.03,4
jrb,3/22/2019,-74.009,40.7012,57,69.52,19.55,0.03,6
jrb,3/22/2019,-74.009,40.7012,57,69.52,18.4,0.03,7
jrb,3/22/2019,-74.009,40.7012,57,69.52,16.1,0.04,6
jrb,3/22/2019,-74.009,40.7012,42.8,86.99,18.4,0.05,5
jrb,3/22/2019,-74.009,40.7012,57,69.52,12.65,0.05,6
jrb,3/22/2019,-74.009,40.7012,57,69.52,12.65,0.05,8
jrb,3/22/2019,-74.009,40.7012,57,69.52,19.55,0.06,7
jrb,3/22/2019,-74.009,40.7012,57,69.52,17.25,0.07,5
jrb,3/22/2019,-74.009,40.7012,57,69.52,18.4,0.09,4
nyc,3/22/2019,-73.9693,40.779,41,92.52,11.5,0.06,5
jrb,3/22/2019,-74.009,40.7012,57,69.52,18.4,0.1,4
jrb,3/22/2019,-74.009,40.7012,42,91.84,17.25,0.11,4
jrb,3/22/2019,-74.009,40.7012,57,69.52,17.25,0,5
jrb,3/22/2019,-74.009,40.7012,57,69.52,17.25,0.01,5
jrb,3/22/2019,-74.009,40.7012,57,69.52,18.4,0.03,4
jrb,3/22/2019,-74.009,40.7012,57,69.52,17.25,0.04,4
jrb,3/22/2019,-74.009,40.7012,57,69.52,19.55,0.05,4
jrb,3/22/2019,-74.009,40.7012,57,69.52,16.1,0.07,4
jrb,3/22/2019,-74.009,40.7012,57,69.52,17.25,0.08,4
jrb,3/22/2019,-74.009,40.7012,57,69.52,16.1,0.1,4
jrb,3/22/2019,-74.009,40.7012,57,69.52,17.25,0.11,4
nyc,3/22/2019,-73.9693,40.779,41,92.52,11.5,0.1,2.5
jrb,3/22/2019,-74.009,40.7012,57,69.52,12.65,0.12,4
jrb,3/22/2019,-74.009,40.7012,57,69.52,14.95,0.15,3
nyc,3/22/2019,-73.9693,40.779,41,92.52,10.35,0.14,2.5
jrb,3/22/2019,-74.009,40.7012,57,69.52,12.65,0.16,3
jrb,3/22/2019,-74.009,40.7012,42,91.84,12.65,0.17,3
jrb,3/22/2019,-74.009,40.7012,57,69.52,12.65,0.01,3.5
jrb,3/22/2019,-74.009,40.7012,57,69.52,11.5,0.02,3.5
jrb,3/22/2019,-74.009,40.7012,57,69.52,10.35,0.03,4
jrb,3/22/2019,-74.009,40.7012,57,69.52,12.65,0.05,4
jrb,3/22/2019,-74.009,40.7012,57,69.52,14.95,0.06,5
nyc,3/22/2019,-73.9693,40.779,41,92.52,16.1,0.11,3
jrb,3/22/2019,-74.009,40.7012,57,69.52,12.65,0.07,5
jrb,3/22/2019,-74.009,40.7012,57,69.52,12.65,0.07,7
jrb,3/22/2019,-74.009,40.7012,57,69.52,18.4,0.08,6
jrb,3/22/2019,-74.009,40.7012,57,69.52,14.95,0.08,6
jrb,3/22/2019,-74.009,40.7012,57,69.52,14.95,0.09,7
nyc,3/22/2019,-73.9693,40.779,41,92.52,10.35,0.15,5
jrb,3/22/2019,-74.009,40.7012,57,69.52,12.65,0.09,8
jrb,3/22/2019,-74.009,40.7012,42,91.84,12.65,0.09,8
jrb,3/22/2019,-74.009,40.7012,57,69.52,18.4,0,7
jrb,3/22/2019,-74.009,40.7012,57,69.52,20.7,0.01,5
jrb,3/22/2019,-74.009,40.7012,57,69.52,19.55,0.02,5
jrb,3/22/2019,-74.009,40.7012,57,69.52,23,0.02,5
jrb,3/22/2019,-74.009,40.7012,57,69.52,19.55,0.03,5
jrb,3/22/2019,-74.009,40.7012,57,69.52,16.1,0.04,4
jrb,3/22/2019,-74.009,40.7012,57,69.52,18.4,0.06,4
jrb,3/22/2019,-74.009,40.7012,57,69.52,20.7,0.07,4
jrb,3/22/2019,-74.009,40.7012,57,69.52,20.7,0.08,4
nyc,3/22/2019,-73.9693,40.779,43,92.58,9.2,0.12,3
jrb,3/22/2019,-74.009,40.7012,42,95.84,16.1,0.1,4
jrb,3/22/2019,-74.009,40.7012,57,69.52,19.55,0.01,3.5
nyc,3/22/2019,-73.9693,40.779,43,96.6,13.8,0.05,2
jrb,3/22/2019,-74.009,40.7012,57,69.52,12.65,0.02,4
jrb,3/22/2019,-74.009,40.7012,57,69.52,16.1,0.03,5
jrb,3/22/2019,-74.009,40.7012,57,69.52,17.25,0.04,6
jrb,3/22/2019,-74.009,40.7012,57,69.52,18.4,0.05,7
nyc,3/22/2019,-73.9693,40.779,45,89.5,16.1,0.12,4
jrb,3/22/2019,-74.009,40.7012,57,69.52,16.1,0.05,7
jrb,3/22/2019,-74.009,40.7012,57,69.52,18.4,0.05,6
jrb,3/22/2019,-74.009,40.7012,57,69.52,18.4,0.06,5
jrb,3/22/2019,-74.009,40.7012,57,69.52,18.4,0.06,3
nyc,3/22/2019,-73.9693,40.779,45,92.65,10.35,0.16,1.75
jrb,3/22/2019,-74.009,40.7012,57,69.52,14.95,0.07,2.5
jrb,3/22/2019,-74.009,40.7012,57,69.52,12.65,0.07,2.5
nyc,3/22/2019,-73.9693,40.779,46,93.03,13.8,0.2,2
jrb,3/22/2019,-74.009,40.7012,57,69.52,16.1,0.08,3
jrb,3/22/2019,-74.009,40.7012,45,92.65,17.25,0.08,2.5
jrb,3/22/2019,-74.009,40.7012,57,69.52,12.65,0,2.5
nyc,3/22/2019,-73.9693,40.779,46,93.03,11.5,0.01,3
jrb,3/22/2019,-74.009,40.7012,57,69.52,17.25,0,3
jrb,3/22/2019,-74.009,40.7012,44.6,100,10.35,t,3
jrb,3/22/2019,-74.009,40.7012,57,69.52,18.4,0,3
jrb,3/22/2019,-74.009,40.7012,57,69.52,24.15,0.01,3
nyc,3/22/2019,-73.9693,40.779,46,89.2,16.1,0.02,3
jrb,3/22/2019,-74.009,40.7012,57,69.52,17.25,0.01,3.5
jrb,3/22/2019,-74.009,40.7012,57,69.52,17.25,0.01,4
nyc,3/22/2019,-73.9693,40.779,46,89.2,12.65,0.03,4
jrb,3/22/2019,-74.009,40.7012,57,69.52,12.65,0.01,4
jrb,3/22/2019,-74.009,40.7012,57,69.52,14.95,0.02,4
jrb,3/22/2019,-74.009,40.7012,57,69.52,18.4,0.02,4
jrb,3/22/2019,-74.009,40.7012,57,69.52,16.1,0.02,4
nyc,3/22/2019,-73.9693,40.779,45,92.65,17.25,0.04,4
jrb,3/22/2019,-74.009,40.7012,44,95.88,18.4,0.02,4
jrb,3/22/2019,-74.009,40.7012,57,69.52,19.55,0,3.5
jrb,3/22/2019,-74.009,40.7012,57,69.52,12.65,0,4
jrb,3/22/2019,-74.009,40.7012,57,69.52,17.25,0,4
jrb,3/22/2019,-74.009,40.7012,57,69.52,12.65,0,3.5
jrb,3/22/2019,-74.009,40.7012,57,69.52,17.25,0,3.5
jrb,3/22/2019,-74.009,40.7012,57,69.52,18.4,0,5
jrb,3/22/2019,-74.009,40.7012,57,69.52,14.95,0,8
jrb,3/22/2019,-74.009,40.7012,57,69.52,17.25,0,8
jrb,3/22/2019,-74.009,40.7012,57,69.52,14.95,0,7
nyc,3/22/2019,-73.9693,40.779,42.8,93.3,12.65,0.05,2.5
jrb,3/22/2019,-74.009,40.7012,57,69.52,19.55,0,7
nyc,3/22/2019,-73.9693,40.779,43,92.58,12.65,0.05,2
jrb,3/22/2019,-74.009,40.7012,57,69.52,14.95,0,6
jrb,3/22/2019,-74.009,40.7012,45,92.65,13.8,t,6
nyc,3/22/2019,-73.9693,40.779,43,92.58,12.65,0.03,1.75
jrb,3/22/2019,-74.009,40.7012,57,69.52,14.95,0,3
jrb,3/22/2019,-74.009,40.7012,57,69.52,14.95,0,2.5
nyc,3/22/2019,-73.9693,40.779,44,92.62,13.8,0.06,1.75
jrb,3/22/2019,-74.009,40.7012,44.6,93.35,16.1,0.01,2.5
jrb,3/22/2019,-74.009,40.7012,57,69.52,14.95,0.01,2.5
jrb,3/22/2019,-74.009,40.7012,57,69.52,17.25,0.01,2.5
nyc,3/22/2019,-73.9693,40.779,44,92.62,13.8,0.08,2
jrb,3/22/2019,-74.009,40.7012,57,69.52,12.65,0.01,2.5
jrb,3/22/2019,-74.009,40.7012,57,69.52,18.4,0.01,2.5
jrb,3/22/2019,-74.009,40.7012,57,69.52,16.1,0.02,2.5
nyc,3/22/2019,-73.9693,40.779,44,92.62,12.65,0.11,2
jrb,3/22/2019,-74.009,40.7012,44,92.62,17.25,0.02,2.5
jrb,3/22/2019,-74.009,40.7012,57,69.52,16.1,0,3
nyc,3/22/2019,-73.9693,40.779,44,92.62,5.75,0.01,3
jrb,3/22/2019,-74.009,40.7012,57,69.52,11.5,0,3
jrb,3/22/2019,-74.009,40.7012,44.6,93.35,11.5,t,3
nyc,3/22/2019,-73.9693,40.779,44,92.62,5.75,0.02,2
jrb,3/22/2019,-74.009,40.7012,57,69.52,10.35,0,3
jrb,3/22/2019,-74.009,40.7012,57,69.52,5.75,0,3
jrb,3/22/2019,-74.009,40.7012,57,69.52,5.75,0,2.5
jrb,3/22/2019,-74.009,40.7012,44.6,93.35,3.45,t,2
jrb,3/22/2019,-74.009,40.7012,57,69.52,0,0.01,2
jrb,3/22/2019,-74.009,40.7012,57,69.52,2.3,0.02,2
jrb,3/22/2019,-74.009,40.7012,57,69.52,4.6,0.02,2
nyc,3/22/2019,-73.9693,40.779,44.6,93.35,3.45,0.07,1.75
jrb,3/22/2019,-74.009,40.7012,57,69.52,5.75,0.02,2.5
nyc,3/22/2019,-73.9693,40.779,44,92.62,3.45,0.07,1.75
jrb,3/22/2019,-74.009,40.7012,57,69.52,5.75,0.03,2.5
jrb,3/22/2019,-74.009,40.7012,44,92.62,6.9,0.03,2.5
nyc,3/22/2019,-73.9693,40.779,43,92.58,6.9,0.02,2
jrb,3/22/2019,-74.009,40.7012,42.8,100,4.6,t,3
jrb,3/22/2019,-74.009,40.7012,57,69.52,5.75,0,3.5
jrb,3/22/2019,-74.009,40.7012,57,69.52,4.6,0.01,4
jrb,3/22/2019,-74.009,40.7012,57,69.52,4.6,0.01,3.5
jrb,3/22/2019,-74.009,40.7012,57,69.52,2.3,0.01,2.5
jrb,3/22/2019,-74.009,40.7012,42.8,100,5.75,0.01,2
jrb,3/22/2019,-74.009,40.7012,57,69.52,5.75,0.02,2
jrb,3/22/2019,-74.009,40.7012,57,69.52,2.3,0.03,2
jrb,3/22/2019,-74.009,40.7012,57,69.52,5.75,0.03,2
nyc,3/22/2019,-73.9693,40.779,42,91.84,4.6,0.06,2.5
jrb,3/22/2019,-74.009,40.7012,42,95.84,6.9,0.03,2
nyc,3/22/2019,-73.9693,40.779,42,91.84,0,0.01,3
jrb,3/22/2019,-74.009,40.7012,57,69.52,2.3,0,2.5
jrb,3/22/2019,-74.009,40.7012,57,69.52,5.75,0.01,2.5
jrb,3/22/2019,-74.009,40.7012,57,69.52,5.75,0.01,3
jrb,3/22/2019,-74.009,40.7012,42.8,86.99,6.9,0.01,4
jrb,3/22/2019,-74.009,40.7012,57,69.52,5.75,0.01,4
jrb,3/22/2019,-74.009,40.7012,57,69.52,5.75,0.01,6
jrb,3/22/2019,-74.009,40.7012,57,69.52,2.3,0.01,7
jrb,3/22/2019,-74.009,40.7012,42.8,86.99,4.6,0.02,9
jrb,3/22/2019,-74.009,40.7012,57,69.52,5.75,0.02,10
nyc,3/22/2019,-73.9693,40.779,41,92.52,5.75,0.01,10
jrb,3/22/2019,-74.009,40.7012,57,69.52,4.6,0.02,10
nyc,3/22/2019,-73.9693,40.779,40,92.48,6.9,0.01,7
jrb,3/22/2019,-74.009,40.7012,42,88.67,5.75,0.02,10
jrb,3/22/2019,-74.009,40.7012,57,69.52,5.75,0,10
jrb,3/22/2019,-74.009,40.7012,57,69.52,4.6,0,10
jrb,3/22/2019,-74.009,40.7012,57,69.52,5.75,0.01,10
jrb,3/22/2019,-74.009,40.7012,57,69.52,0,0.01,10
jrb,3/22/2019,-74.009,40.7012,57,69.52,4.6,0.01,10
jrb,3/22/2019,-74.009,40.7012,57,69.52,5.75,0.01,5
jrb,3/22/2019,-74.009,40.7012,57,69.52,9.2,0.03,4
jrb,3/22/2019,-74.009,40.7012,57,69.52,5.75,0.03,5
nyc,3/22/2019,-73.9693,40.779,39.2,93.19,4.6,0.01,9
jrb,3/22/2019,-74.009,40.7012,57,69.52,2.3,0.03,5
nyc,3/22/2019,-73.9693,40.779,40,89.27,6.9,0.01,10
jrb,3/22/2019,-74.009,40.7012,57,69.52,2.3,0.03,7
jrb,3/22/2019,-74.009,40.7012,42,88.67,8.05,0.03,7
nyc,3/22/2019,-73.9693,40.779,41,88.62,3.45,t,10
jrb,3/22/2019,-74.009,40.7012,57,69.52,0,0,10
jrb,3/22/2019,-74.009,40.7012,57,69.52,8.05,0,10
jrb,3/22/2019,-74.009,40.7012,42.8,86.99,6.9,t,10
jrb,3/22/2019,-74.009,40.7012,57,69.52,2.3,0.01,10
nyc,3/22/2019,-73.9693,40.779,42.8,81.07,8.05,t,10
nyc,3/22/2019,-73.9693,40.779,43,79.19,10.35,t,10
jrb,3/22/2019,-74.009,40.7012,43,88.71,4.6,0.02,10
jrb,3/22/2019,-74.009,40.7012,57,69.52,2.3,0,10
nyc,3/22/2019,-73.9693,40.779,42,81.98,6.9,t,6
nyc,3/22/2019,-73.9693,40.779,42,81.98,12.65,0.01,10
nyc,3/22/2019,-73.9693,40.779,42,81.98,9.2,0.01,10
jrb,3/22/2019,-74.009,40.7012,43,82.04,3.45,0.01,10
nyc,3/22/2019,-73.9693,40.779,44,70.43,11.5,0,10
jrb,3/22/2019,-74.009,40.7012,44,75.93,3.45,0,10
jrb,3/22/2019,-74.009,40.7012,44.6,70.48,8.05,0,10
jrb,3/22/2019,-74.009,40.7012,44.6,70.48,6.9,0,10
nyc,3/22/2019,-73.9693,40.779,44.6,65.61,9.2,0,10
nyc,3/22/2019,-73.9693,40.779,45,62.83,6.9,0,10
jrb,3/22/2019,-74.009,40.7012,46,67.9,3.45,0,10
nyc,3/22/2019,-73.9693,40.779,45,62.83,11.5,0,10
jrb,3/22/2019,-74.009,40.7012,46.4,65.83,6.9,0,10
nyc,3/22/2019,-73.9693,40.779,45,62.83,10.35,0,10
jrb,3/22/2019,-74.009,40.7012,57,69.52,10.35,0,10
nyc,3/22/2019,-73.9693,40.779,46,57.87,13.8,0,10
jrb,3/22/2019,-74.009,40.7012,49,54.24,4.6,0,10
jrb,3/22/2019,-74.009,40.7012,57,69.52,5.75,0,8
nyc,3/22/2019,-73.9693,40.779,49,45.75,11.5,0,10
jrb,3/22/2019,-74.009,40.7012,57,69.52,4.6,0,8
jrb,3/22/2019,-74.009,40.7012,50,47.64,3.45,0,8
nyc,3/22/2019,-73.9693,40.779,49,42.32,12.65,0,10
jrb,3/22/2019,-74.009,40.7012,51,44.09,5.75,0,10
jrb,3/22/2019,-74.009,40.7012,57,69.52,11.5,0.01,10
nyc,3/22/2019,-73.9693,40.779,48,42.17,10.35,0,10
jrb,3/22/2019,-74.009,40.7012,50,43.92,4.6,0.01,10
jrb,3/22/2019,-74.009,40.7012,57,69.52,9.2,0,10
nyc,3/22/2019,-73.9693,40.779,47,45.62,10.35,0,10
jrb,3/22/2019,-74.009,40.7012,47,49.32,9.2,0,10
nyc,3/22/2019,-73.9693,40.779,44,54.85,9.2,0,10
jrb,3/22/2019,-74.009,40.7012,45,57.5,8.05,0,10
jrb,3/23/2019,-74.009,40.7012,57,69.52,4.6,0,10
jrb,3/23/2019,-74.009,40.7012,57,69.52,5.75,0,10
jrb,3/23/2019,-74.009,40.7012,57,69.52,9.2,0,10
jrb,3/23/2019,-74.009,40.7012,57,69.52,8.05,0,10
nyc,3/23/2019,-73.9693,40.779,44,52.86,12.65,0,10
jrb,3/23/2019,-74.009,40.7012,43,59.83,5.75,0,10
jrb,3/23/2019,-74.009,40.7012,57,69.52,2.3,0,10
jrb,3/23/2019,-74.009,40.7012,57,69.52,10.35,0,10
jrb,3/23/2019,-74.009,40.7012,57,69.52,12.65,0,10
jrb,3/23/2019,-74.009,40.7012,57,69.52,11.5,0,10
nyc,3/23/2019,-73.9693,40.779,43,55.14,14.95,0,10
jrb,3/23/2019,-74.009,40.7012,42,64.25,11.5,0,10
jrb,3/23/2019,-74.009,40.7012,57,69.52,14.95,0,10
nyc,3/23/2019,-73.9693,40.779,41,64.63,4.6,0,10
jrb,3/23/2019,-74.009,40.7012,41,67.03,4.6,0,10
nyc,3/23/2019,-73.9693,40.779,40,59.65,17.25,0,10
jrb,3/23/2019,-74.009,40.7012,41,61.79,5.75,0,10
nyc,3/23/2019,-73.9693,40.779,38,67.2,14.95,0,10
jrb,3/23/2019,-74.009,40.7012,40,64.49,5.75,0,10
nyc,3/23/2019,-73.9693,40.779,37,59.24,13.8,0,10
jrb,3/23/2019,-74.009,40.7012,38,59.36,8.05,0,10
nyc,3/23/2019,-73.9693,40.779,36,56.18,12.65,0,10
jrb,3/23/2019,-74.009,40.7012,37,56.57,3.45,t,10
nyc,3/23/2019,-73.9693,40.779,35,56.05,14.95,0,10
jrb,3/23/2019,-74.009,40.7012,36,56.18,8.05,0,10
