,Geography,Geography_name,total_population,population_density,male_percent,percent_inhouseholds,percent_marriedhouseholds,percent_cohabitingcouple,percent_solomale,percent_solofemale,percent_occupiedhousingunits,percent_owneroccupied,percent_renteroccupied,median_age,percent_under5,percent_5to9,percent_10to14,percent_15to19,percent_20to24,percent_25to29,percent_30to34,percent_35to39,percent_40to44,percent_45to49,percent_50to54,percent_55to59,percent_60to64,percent_65to69,percent_70to74,percent_75to79,percent_80to84,percent_over85,male_median_age,male_percent_under5,male_percent_5to9,male_percent_10to14,male_percent_15to19,male_percent_20to24,male_percent_25to29,male_percent_30to34,male_percent_35to39,male_percent_40to44,male_percent_45to49,male_percent_50to54,male_percent_55to59,male_percent_60to64,male_percent_65to69,male_percent_70to74,male_percent_75to79,male_percent_80to84,male_percent_over85,Female_median_age,female_percent_under5,female_percent_5to9,female_percent_10to14,female_percent_15to19,female_percent_20to24,female_percent_25to29,female_percent_30to34,female_percent_35to39,female_percent_40to44,female_percent_45to49,female_percent_50to54,female_percent_55to59,female_percent_60to64,female_percent_65to69,female_percent_70to74,female_percent_75to79,female_percent_80to84,female_percent_over85,median_household_income,percent_income_under10k,percent_income_10to15k,percent_income_15to25k,percent_income_25to35k,percent_income_35to50k,percent_income_50to75k,percent_income_75to100k,percent_income_100to150k,percent_income_150to200k,percent_income_over200k,percent_novehicles,percent_1vehicle_perperson,percent_lessthan1vehicle_perperson,under25y_percent_highschool,under25y_percent_somecollege,under25y_percent_bachelors,over25y_percent_highschool,over25y_percent_somecollege,over25y_percent_bachelors,over25y_percent_graduatedegree
114,1400000US13121008907,Census Tract 89.07; Fulton County; Georgia,3065,8633.802817,0.450897227,1,0.110929853,0.039477977,0.119412724,0.183360522,0.932984293,0.416753927,0.516230366,33.2,0.03817292,0.03588907,0.038499184,0.032952692,0.086460033,0.177487765,0.131158238,0.086786297,0.058075041,0.050897227,0.046329527,0.057748777,0.048613377,0.03132137,0.03588907,0.019575856,0.017618271,0.006525285,32.3,0.049204052,0.041244573,0.042691751,0.034732272,0.075253256,0.17366136,0.138929088,0.099855282,0.056439942,0.047756874,0.040520984,0.060057887,0.045586107,0.029667149,0.031837916,0.013748191,0.016642547,0.002170767,33.7,0.029114676,0.031491384,0.035056447,0.031491384,0.095662507,0.180629828,0.124777184,0.076054664,0.059417706,0.053475936,0.051099228,0.055852644,0.051099228,0.032679739,0.039215686,0.02436126,0.018419489,0.01010101,69722,0.02,0.006,0.009,0.023,0.102,0.389,0.147,0.152,0.082,0.072,0,0.384013051,0.16639478,0.236,0.489,0.203,0.041,0.16,0.479,0.302
115,1400000US13121008908,Census Tract 89.08; Fulton County; Georgia,2272,5810.741688,0.532570423,1,0.102112676,0.04709507,0.157130282,0.148767606,0.931526391,0.159771755,0.771754636,29.9,0.036971831,0.032570423,0.034771127,0.02596831,0.128521127,0.246478873,0.17209507,0.098151408,0.053257042,0.047535211,0.044454225,0.03653169,0.014084507,0.011003521,0.005721831,0.004841549,0.003961268,0.003080986,30.2,0.036363636,0.029752066,0.02892562,0.02231405,0.130578512,0.240495868,0.185123967,0.095041322,0.053719008,0.041322314,0.049586777,0.042975207,0.015702479,0.008264463,0.00661157,0.00661157,0.003305785,0.003305785,29.5,0.037664783,0.035781544,0.041431262,0.030131827,0.126177024,0.253295669,0.157250471,0.101694915,0.052730697,0.054613936,0.038606403,0.029190207,0.012241055,0.014124294,0.004708098,0.002824859,0.004708098,0.002824859,59094,0.071,0.106,0.102,0.051,0.051,0.278,0.061,0.061,0.088,0.131,0.033450704,0.249559859,0.173855634,0.261,0,0.739,0.116,0.135,0.438,0.233
116,1400000US13121008909,Census Tract 89.09; Fulton County; Georgia,1641,5470,0.518586228,1,0.162705667,0.036563071,0.113954906,0.104204753,0.944700461,0.620967742,0.323732719,33.2,0.08897014,0.067032297,0.034734918,0.022547227,0.056063376,0.12675198,0.143814747,0.14015844,0.092017063,0.060329068,0.038391225,0.043875686,0.037172456,0.020719074,0.013406459,0.005484461,0.004875076,0.003656307,34,0.086956522,0.0693302,0.035252644,0.019976498,0.058754407,0.110458284,0.1386604,0.160987074,0.079905993,0.055229142,0.052878966,0.044653349,0.038777908,0.023501763,0.010575793,0.004700353,0.007050529,0.002350176,32,0.091139241,0.064556962,0.034177215,0.025316456,0.053164557,0.144303797,0.149367089,0.117721519,0.105063291,0.065822785,0.02278481,0.043037975,0.035443038,0.017721519,0.016455696,0.006329114,0.002531646,0.005063291,83862,0.026,0.027,0,0.042,0.097,0.124,0.256,0.135,0.058,0.237,0.010968921,0.258379037,0.194393662,0,0,1,0.152,0.139,0.387,0.322
117,1400000US13121009001,Census Tract 90.01; Fulton County; Georgia,2611,6835.078534,0.468402911,1,0.133665262,0.054002298,0.129452317,0.157793949,0.936597615,0.19648462,0.740112994,28.5,0.062428188,0.040597472,0.017617771,0.017617771,0.155495979,0.2692455,0.150134048,0.101493681,0.043661432,0.031788587,0.022596706,0.024894676,0.024894676,0.014936806,0.00536193,0.0076599,0.00689391,0.002680965,29.5,0.070318888,0.043336059,0.014717907,0.013900245,0.1316435,0.248569092,0.156173344,0.118560916,0.040883074,0.037612428,0.026982829,0.030253475,0.024529845,0.017988553,0.008994276,0.004905969,0.008994276,0.001635323,27.9,0.055475504,0.038184438,0.020172911,0.020893372,0.176512968,0.287463977,0.14481268,0.086455331,0.04610951,0.026657061,0.018731988,0.020172911,0.025216138,0.012247839,0.002161383,0.010086455,0.005043228,0.003602305,64000,0.06,0,0.113,0.064,0.166,0.251,0.063,0.146,0.033,0.105,0.050172348,0.402144772,0.104174646,0.075,0.152,0.734,0.014,0.058,0.537,0.334
118,1400000US13121009103,Census Tract 91.03; Fulton County; Georgia,3261,11688.17204,0.485433916,1,0.131554738,0.05366452,0.164366759,0.194112236,0.900740096,0.353939922,0.546800174,32.8,0.031278749,0.020852499,0.015026066,0.01809261,0.100582643,0.211898191,0.158540325,0.103035879,0.068383931,0.046918123,0.049984667,0.057344373,0.041398344,0.034651947,0.022692426,0.012879485,0.004293162,0.002146581,33.4,0.029058749,0.022109918,0.017687934,0.015161087,0.096651927,0.202779533,0.155401137,0.098547063,0.071383449,0.051800379,0.054327227,0.062539482,0.044219836,0.033480733,0.022109918,0.015161087,0.006317119,0.001263424,32.1,0.033373063,0.019666269,0.012514899,0.020858164,0.104290822,0.220500596,0.161501788,0.10727056,0.065554231,0.042312277,0.045887962,0.052443385,0.038736591,0.035756853,0.023241955,0.010727056,0.00238379,0.002979738,84000,0.061,0.016,0.025,0,0.079,0.202,0.235,0.095,0.137,0.149,0.042318307,0.417663293,0.136154554,0.182,0.266,0.552,0.049,0.05,0.523,0.378
119,1400000US13121009104,Census Tract 91.04; Fulton County; Georgia,2830,7486.772487,0.446289753,1,0.138515901,0.062190813,0.140636042,0.233568905,0.904692082,0.316226784,0.588465298,33.5,0.025441696,0.014487633,0.013074205,0.010600707,0.07844523,0.231095406,0.16819788,0.081625442,0.056537102,0.039575972,0.048763251,0.051236749,0.039575972,0.047349823,0.038515901,0.030035336,0.014487633,0.010954064,33.8,0.032462391,0.019002375,0.014251781,0.013460016,0.059382423,0.212193191,0.178939034,0.088677751,0.064924782,0.045922407,0.045922407,0.055423595,0.041963579,0.040380048,0.034045922,0.0253365,0.015835313,0.011876485,33.1,0.019783025,0.010848756,0.01212508,0.008296107,0.093809828,0.246330568,0.159540523,0.075941289,0.049776643,0.034460753,0.051052967,0.047862157,0.037651563,0.052967454,0.042118698,0.033822591,0.013401404,0.010210593,78733,0.095,0.016,0.05,0.055,0.084,0.167,0.198,0.182,0.086,0.068,0.068551237,0.453003534,0.125795053,0,0,1,0.131,0.211,0.425,0.223
120,1400000US13121009105,Census Tract 91.05; Fulton County; Georgia,1220,4552.238806,0.473770492,1,0.242622951,0.012295082,0.031147541,0.067213115,0.942574257,0.837623762,0.104950495,44.3,0.045901639,0.076229508,0.07295082,0.080327869,0.045901639,0.036065574,0.039344262,0.048360656,0.064754098,0.080327869,0.08852459,0.086885246,0.063934426,0.059016393,0.05,0.042622951,0.013114754,0.005737705,45.6,0.048442907,0.064013841,0.084775087,0.083044983,0.03633218,0.046712803,0.024221453,0.051903114,0.053633218,0.077854671,0.096885813,0.089965398,0.070934256,0.051903114,0.051903114,0.041522491,0.017301038,0.008650519,43.3,0.043613707,0.087227414,0.062305296,0.07788162,0.054517134,0.026479751,0.052959502,0.04517134,0.074766355,0.082554517,0.080996885,0.08411215,0.057632399,0.065420561,0.048286604,0.043613707,0.009345794,0.003115265,217961,0,0,0.037,0.078,0,0.112,0,0.149,0.095,0.529,0,0.237704918,0.130327869,1,0,0,0.018,0.039,0.49,0.431
121,1400000US13121009106,Census Tract 91.06; Fulton County; Georgia,2170,6420.118343,0.480184332,0.930414747,0.09124424,0.046543779,0.163133641,0.160368664,0.763603386,0.169286578,0.594316808,32.1,0.031336406,0.019354839,0.018894009,0.02718894,0.150230415,0.184331797,0.141935484,0.073732719,0.058064516,0.056221198,0.043778802,0.043317972,0.036866359,0.0359447,0.030414747,0.012442396,0.018894009,0.017050691,32.3,0.024952015,0.017274472,0.014395393,0.030710173,0.136276392,0.19865643,0.148752399,0.077735125,0.060460653,0.061420345,0.038387716,0.040307102,0.037428023,0.032629559,0.031669866,0.018234165,0.020153551,0.010556622,31.9,0.037234043,0.021276596,0.023049645,0.02393617,0.163120567,0.171099291,0.135638298,0.070035461,0.055851064,0.05141844,0.048758865,0.046099291,0.036347518,0.039007092,0.029255319,0.007092199,0.017730496,0.023049645,63320,0.054,0.05,0.013,0.14,0.062,0.227,0.082,0.098,0.15,0.125,0.125345622,0.352534562,0.170046083,0.309,0,0.691,0.083,0.131,0.484,0.223
122,1400000US13121009201,Census Tract 92.01; Fulton County; Georgia,1873,7836.820084,0.545648692,1,0.111585691,0.039508809,0.11692472,0.090763481,0.834109972,0.191985089,0.642124884,33.3,0.040576615,0.056059797,0.061932728,0.067805659,0.071542979,0.119594234,0.116390817,0.098772023,0.085424453,0.069407368,0.065136145,0.050186866,0.042178324,0.029364656,0.010678057,0.005339028,0.002135611,0.00747464,35.3,0.032289628,0.055772994,0.063600783,0.062622309,0.054794521,0.113502935,0.110567515,0.090019569,0.084148728,0.075342466,0.091976517,0.062622309,0.044031311,0.033268102,0.011741683,0.006849315,0.002935421,0.003913894,31.4,0.05052879,0.05640423,0.059929495,0.074030552,0.091656874,0.126909518,0.123384254,0.109283196,0.086956522,0.062279671,0.032902468,0.035252644,0.039952996,0.024676851,0.009400705,0.003525264,0.001175088,0.011750881,48750,0.027,0,0.19,0.128,0.16,0.187,0.07,0.091,0.104,0.044,0.076882007,0.318739989,0.137213027,0.318,0,0.5,0.141,0.119,0.422,0.176
123,1400000US13121009202,Census Tract 92.02; Fulton County; Georgia,2733,4777.972028,0.536040981,1,0.111233077,0.065495792,0.162458836,0.131723381,0.91394148,0.183017785,0.730923695,31.2,0.033296744,0.037321625,0.038419319,0.0212221,0.098792536,0.226125137,0.147822905,0.087449689,0.070618368,0.060739115,0.058177827,0.036589828,0.026344676,0.015367728,0.020856202,0.009147457,0.004024881,0.007683864,32.1,0.030716724,0.037542662,0.034129693,0.015699659,0.078498294,0.228668942,0.144709898,0.083276451,0.076450512,0.064163823,0.068259386,0.049829352,0.03003413,0.014334471,0.025255973,0.010921502,0.004095563,0.003412969,30.3,0.036277603,0.037066246,0.043375394,0.027602524,0.122239748,0.22318612,0.151419558,0.092271293,0.063880126,0.056782334,0.046529968,0.021293375,0.022082019,0.016561514,0.015772871,0.007097792,0.003943218,0.012618297,91026,0.054,0,0.027,0.016,0.085,0.216,0.138,0.216,0.127,0.122,0.011708745,0.459202342,0.126600805,0.017,0.369,0.614,0.043,0.093,0.471,0.379
124,1400000US13121009203,Census Tract 92.03; Fulton County; Georgia,2762,5250.95057,0.520275163,1,0.11115134,0.055756698,0.174149167,0.152063722,0.941840768,0.291925466,0.649915302,32.2,0.042360608,0.027516293,0.022809558,0.022809558,0.101375815,0.20057929,0.158580739,0.105358436,0.060463432,0.066256336,0.046705286,0.044170891,0.034757422,0.024981897,0.014844316,0.011585807,0.008327299,0.006517017,34.2,0.039665971,0.027139875,0.024356298,0.019485038,0.076548365,0.170494085,0.162143354,0.120389701,0.071677105,0.081419624,0.061934586,0.054975644,0.028531663,0.019485038,0.018789144,0.009742519,0.006958942,0.006263048,30.4,0.045283019,0.027924528,0.021132075,0.026415094,0.128301887,0.233207547,0.154716981,0.089056604,0.048301887,0.049811321,0.030188679,0.03245283,0.041509434,0.030943396,0.010566038,0.013584906,0.009811321,0.006792453,69935,0.161,0.029,0.013,0.064,0.09,0.218,0.111,0.09,0.114,0.11,0.122375091,0.387762491,0.177407676,0,0.066,0.802,0.034,0.364,0.42,0.151
125,1400000US13121009301,Census Tract 93.01; Fulton County; Georgia,2835,5715.725806,0.479365079,1,0.210582011,0.028924162,0.093474427,0.129805996,0.920654912,0.687027708,0.233627204,40.1,0.075485009,0.038095238,0.033862434,0.025749559,0.040564374,0.087830688,0.107583774,0.089241623,0.061375661,0.055026455,0.054320988,0.072663139,0.063844797,0.055379189,0.055379189,0.048324515,0.025044092,0.010229277,40.3,0.083149375,0.04267844,0.036055923,0.023546726,0.035320088,0.087564386,0.10522443,0.080941869,0.06254599,0.058866814,0.063281825,0.077998528,0.066961001,0.044885946,0.052980132,0.047829286,0.018395879,0.011773363,39.9,0.068428184,0.033875339,0.031842818,0.027777778,0.045392954,0.088075881,0.109756098,0.096883469,0.060298103,0.051490515,0.046070461,0.067750678,0.06097561,0.06504065,0.057588076,0.048780488,0.031165312,0.008807588,101641,0,0.009,0.009,0.103,0.251,0.083,0.039,0.098,0.048,0.36,0.029276896,0.430335097,0.196472663,0.169,0.277,0.554,0.032,0.102,0.293,0.524
126,1400000US13121009302,Census Tract 93.02; Fulton County; Georgia,2276,5137.697517,0.485940246,1,0.174428822,0.043497364,0.102811951,0.10940246,0.833095578,0.452924394,0.380171184,34.6,0.060632689,0.041739895,0.03427065,0.028998243,0.069420035,0.157732865,0.114235501,0.09797891,0.064586995,0.057557118,0.055799649,0.055360281,0.041739895,0.030316344,0.03427065,0.027240773,0.015817223,0.012302285,34.7,0.066003617,0.028028933,0.033453888,0.027124774,0.07323689,0.162748644,0.116636528,0.099457505,0.065099458,0.057866184,0.068716094,0.05244123,0.050632911,0.028933092,0.021699819,0.025316456,0.016274864,0.006329114,34.6,0.055555556,0.054700855,0.035042735,0.030769231,0.065811966,0.152991453,0.111965812,0.096581197,0.064102564,0.057264957,0.043589744,0.058119658,0.033333333,0.031623932,0.046153846,0.029059829,0.015384615,0.017948718,74342,0.202,0.083,0.033,0.018,0.02,0.15,0.053,0.048,0.157,0.238,0.050087873,0.28602812,0.162565905,0,0.412,0.588,0.043,0.255,0.493,0.209
127,1400000US13121009405,Census Tract 94.05; Fulton County; Georgia,4332,15307.42049,0.547553093,0.954293629,0.079870729,0.059787627,0.161588181,0.137119114,0.908133624,0.011619463,0.896514161,29,0.029316713,0.014773777,0.012927054,0.015235457,0.147968606,0.338180979,0.172899354,0.092336103,0.043628809,0.032548476,0.027469991,0.034395199,0.0177747,0.010849492,0.004155125,0.004385965,0.000692521,0.000461681,29.6,0.028667791,0.014333895,0.010539629,0.012647555,0.1306914,0.333473862,0.167369309,0.099915683,0.046795953,0.036256324,0.031197302,0.042580101,0.023187184,0.011382799,0.005902192,0.003794266,0.00084317,0.000421585,28.4,0.030102041,0.015306122,0.015816327,0.018367347,0.168877551,0.343877551,0.179591837,0.083163265,0.039795918,0.028061224,0.022959184,0.024489796,0.01122449,0.010204082,0.002040816,0.005102041,0.000510204,0.000510204,69097,0.069,0.006,0.015,0.246,0.062,0.119,0.179,0.14,0.108,0.056,0.109879963,0.283240997,0.20567867,0.05,0.202,0.749,0.071,0.197,0.422,0.31
128,1400000US13121009406,Census Tract 94.06; Fulton County; Georgia,2380,10214.59227,0.493697479,0.995798319,0.092857143,0.059663866,0.15210084,0.165546218,0.855905999,0.184291899,0.6716141,30.7,0.03907563,0.029831933,0.025630252,0.03907563,0.122689076,0.21302521,0.158823529,0.096218487,0.059243697,0.052521008,0.042857143,0.034033613,0.021428571,0.022689076,0.018067227,0.010084034,0.006722689,0.007983193,30.8,0.043404255,0.030638298,0.022978723,0.039148936,0.105531915,0.215319149,0.165957447,0.10893617,0.059574468,0.055319149,0.045957447,0.033191489,0.024680851,0.023829787,0.005957447,0.007659574,0.005957447,0.005957447,30.6,0.034854772,0.029045643,0.028215768,0.039004149,0.139419087,0.210788382,0.15186722,0.083817427,0.058921162,0.049792531,0.039834025,0.034854772,0.018257261,0.021576763,0.029875519,0.012448133,0.00746888,0.009958506,74152,0.073,0,0.146,0.012,0.076,0.202,0.135,0.244,0.054,0.058,0.033193277,0.348739496,0.060084034,0.203,0.154,0.642,0.071,0.041,0.582,0.306
129,1400000US13121009407,Census Tract 94.07; Fulton County; Georgia,964,17214.28571,0.465767635,1,0.082987552,0.058091286,0.149377593,0.163900415,0.922955975,0.259433962,0.663522013,29.3,0.023858921,0.021784232,0.019709544,0.013485477,0.150414938,0.313278008,0.148340249,0.078838174,0.059128631,0.044605809,0.032157676,0.03526971,0.019709544,0.014522822,0.014522822,0.001037344,0.004149378,0.005186722,29.6,0.022271715,0.026726058,0.026726058,0.006681514,0.131403118,0.316258352,0.173719376,0.071269488,0.051224944,0.055679287,0.031180401,0.035634744,0.026726058,0.013363029,0.011135857,0,0,0,29.1,0.025242718,0.017475728,0.013592233,0.019417476,0.166990291,0.310679612,0.126213592,0.085436893,0.066019417,0.034951456,0.033009709,0.034951456,0.013592233,0.015533981,0.017475728,0.001941748,0.00776699,0.009708738,72816,0.022,0,0.15,0.061,0,0.375,0.124,0.222,0.045,0,0,0.637966805,0.053941909,0,0,1,0.064,0.185,0.434,0.265
130,1400000US13121009408,Census Tract 94.08; Fulton County; Georgia,1861,9446.700508,0.498656636,1,0.075228372,0.052122515,0.238044062,0.259000537,0.92128679,0.225188227,0.696098563,33,0.017195056,0.016657711,0.016120365,0.015045674,0.105319721,0.208490059,0.168189146,0.090811392,0.054271897,0.056421279,0.058570661,0.03116604,0.034927458,0.027941967,0.025255239,0.030091349,0.018269747,0.025255239,33,0.016163793,0.017241379,0.016163793,0.014008621,0.103448276,0.19612069,0.185344828,0.094827586,0.052801724,0.078663793,0.063577586,0.034482759,0.030172414,0.033405172,0.020474138,0.020474138,0.00862069,0.014008621,33,0.018220793,0.01607717,0.01607717,0.01607717,0.107181136,0.22079314,0.151125402,0.08681672,0.055734191,0.034297964,0.053590568,0.027867095,0.03965702,0.022508039,0.030010718,0.03965702,0.027867095,0.036441586,49861,0.094,0.162,0.032,0.001,0.213,0.2,0.102,0.138,0.06,0,0.148844707,0.398173025,0.228371843,0,0.342,0.658,0.125,0.175,0.454,0.204
131,1400000US13121009409,Census Tract 94.09; Fulton County; Georgia,1639,8113.861386,0.467358145,0.949359365,0.117754728,0.031116534,0.105552166,0.148261135,0.791505792,0.27992278,0.511583012,35.6,0.0390482,0.039658328,0.047589994,0.034167175,0.086028066,0.130567419,0.109823063,0.076876144,0.08480781,0.057962172,0.064063453,0.050030506,0.034777303,0.028065894,0.032336791,0.020134228,0.025015253,0.0390482,33.6,0.035248042,0.054830287,0.049608355,0.037859008,0.088772846,0.143603133,0.113577023,0.087467363,0.075718016,0.063968668,0.067885117,0.049608355,0.031331593,0.03002611,0.03002611,0.011749347,0.015665796,0.01305483,38.1,0.042382589,0.026345934,0.045819015,0.030927835,0.083619702,0.119129439,0.10652921,0.067583047,0.092783505,0.052691867,0.060710195,0.050400916,0.037800687,0.026345934,0.034364261,0.027491409,0.033218786,0.06185567,68829,0.066,0.016,0.046,0.034,0.153,0.268,0.151,0.165,0.032,0.068,0.175716901,0.208663819,0.360585723,0,0.354,0.646,0.12,0.088,0.253,0.433
132,1400000US13121009410,Census Tract 94.10; Fulton County; Georgia,1883,6340.06734,0.469463622,1,0.124269782,0.038767924,0.136484334,0.164099841,0.901584654,0.244370309,0.657214345,30.8,0.041423261,0.030270844,0.038236856,0.0228359,0.11842804,0.229952204,0.114179501,0.083908656,0.052575677,0.041954328,0.052575677,0.038236856,0.040892193,0.02071163,0.023366968,0.016463091,0.009028147,0.02496017,30.4,0.04638009,0.037330317,0.040723982,0.013574661,0.126696833,0.226244344,0.107466063,0.091628959,0.056561086,0.035067873,0.048642534,0.049773756,0.041855204,0.014705882,0.027149321,0.013574661,0.005656109,0.016968326,31,0.037037037,0.024024024,0.036036036,0.031031031,0.111111111,0.233233233,0.12012012,0.077077077,0.049049049,0.048048048,0.056056056,0.028028028,0.04004004,0.026026026,0.02002002,0.019019019,0.012012012,0.032032032,81821,0.064,0,0.023,0,0.047,0.212,0.207,0.122,0.07,0.256,0.020180563,0.471056824,0.207116304,0.406,0,0.594,0.046,0.077,0.564,0.272
133,1400000US13121009411,Census Tract 94.11; Fulton County; Georgia,2657,5400.406504,0.477229959,1,0.176138502,0.034625518,0.100489274,0.14113662,0.943105756,0.778447122,0.164658635,43,0.037260068,0.038012796,0.035378246,0.039141889,0.042905533,0.105758374,0.088445615,0.071132857,0.075649228,0.070003764,0.070756492,0.077154686,0.071132857,0.065111027,0.045916447,0.029732781,0.018441852,0.018065487,42.2,0.036277603,0.046529968,0.041798107,0.043375394,0.03785489,0.108044164,0.090694006,0.06466877,0.077287066,0.06466877,0.072555205,0.086750789,0.06466877,0.072555205,0.033911672,0.026025237,0.017350158,0.014984227,43.8,0.038156947,0.030237581,0.029517639,0.035277178,0.047516199,0.103671706,0.086393089,0.077033837,0.074154068,0.07487401,0.069114471,0.068394528,0.077033837,0.058315335,0.05687545,0.033117351,0.019438445,0.02087833,82135,0.045,0.032,0,0.015,0.029,0.2,0.238,0.249,0.072,0.119,0.009409108,0.350018818,0.105005645,0,0.583,0.417,0.025,0.068,0.434,0.452
134,1400000US13121009501,Census Tract 95.01; Fulton County; Georgia,4580,2633.697527,0.467248908,1,0.244323144,0.01419214,0.051965066,0.103275109,0.927775301,0.70708872,0.22068658,50.3,0.031877729,0.051091703,0.057641921,0.066157205,0.049781659,0.042576419,0.0430131,0.044323144,0.050218341,0.057860262,0.076637555,0.076200873,0.068777293,0.062008734,0.07860262,0.068995633,0.041266376,0.032969432,50.3,0.036915888,0.057009346,0.057009346,0.062149533,0.043457944,0.039252336,0.042056075,0.043457944,0.052803738,0.059813084,0.077102804,0.08317757,0.069158879,0.058411215,0.080373832,0.069158879,0.039252336,0.029439252,50.3,0.027459016,0.045901639,0.058196721,0.069672131,0.055327869,0.045491803,0.043852459,0.045081967,0.04795082,0.056147541,0.076229508,0.070081967,0.068442623,0.065163934,0.07704918,0.068852459,0.043032787,0.036065574,175769,0.039,0.02,0.062,0.031,0.058,0.057,0.11,0.103,0.05,0.47,0.013100437,0.234279476,0.062008734,0,0.215,0.309,0.054,0.056,0.424,0.443
135,1400000US13121009503,Census Tract 95.03; Fulton County; Georgia,2010,15343.51145,0.437313433,0.866666667,0.0960199,0.02039801,0.166169154,0.3,0.864361702,0.277260638,0.587101064,59.2,0.010945274,0.008955224,0.017910448,0.007462687,0.055721393,0.10199005,0.076119403,0.044776119,0.038308458,0.034328358,0.052736318,0.064179104,0.054726368,0.091542289,0.116915423,0.086567164,0.064676617,0.072139303,54.9,0.004550626,0.004550626,0.020477816,0.010238908,0.055745165,0.103526735,0.084186576,0.059158134,0.044368601,0.037542662,0.077360637,0.086461889,0.070534699,0.091012514,0.089874858,0.073947668,0.048919226,0.037542662,65.1,0.015915119,0.012378426,0.015915119,0.00530504,0.055702918,0.100795756,0.069849691,0.033598585,0.033598585,0.031830239,0.033598585,0.046861185,0.042440318,0.091954023,0.137931034,0.096374889,0.076923077,0.099027409,47031,0.071,0.147,0.021,0.093,0.173,0.126,0.136,0.091,0.052,0.088,0.160696517,0.331343284,0.170646766,0.019,0.194,0.787,0.17,0.25,0.32,0.217
